fact_id,dimension_id,value,amount,created_date
FACT_085769,7,860,670.17,2025-05-21
FACT_085770,4,414,316.73,2024-12-28
FACT_085771,4,784,3433.61,2024-11-17
FACT_085772,4,985,3954.64,2024-12-10
FACT_085773,545,608,1321.45,2024-09-08
FACT_085774,1,634,2983.09,2025-05-27
FACT_085775,930,55,2159.47,2025-02-05
FACT_085776,3,324,639.64,2025-03-22
FACT_085777,5,164,504.8,2025-02-13
FACT_085778,2,446,4336.35,2025-05-31
FACT_085779,507,720,4995.79,2025-01-29
FACT_085780,198,87,3621.96,2024-08-29
FACT_085781,1,769,1751.46,2025-06-15
FACT_085782,9,627,3765.4,2024-12-21
FACT_085783,8,452,4513.46,2025-05-02
FACT_085784,5,845,4232.79,2024-11-14
FACT_085785,304,52,3017.2,2024-12-03
FACT_085786,6,285,4129.49,2024-10-13
FACT_085787,6,799,1928.74,2025-07-05
FACT_085788,1,296,306.18,2024-10-17
FACT_085789,3,701,4902.8,2025-06-23
FACT_085790,7,807,3100.85,2024-09-14
FACT_085791,6,741,1842.16,2025-06-27
FACT_085792,647,70,314.12,2025-01-25
FACT_085793,7,451,3397.58,2025-05-07
FACT_085794,6,43,3080.58,2025-02-08
FACT_085795,4,174,1018.96,2025-05-11
FACT_085796,7,833,2893.19,2024-09-28
FACT_085797,7,816,3191.31,2024-10-28
FACT_085798,8,140,2476.78,2025-01-22
FACT_085799,380,164,2920.84,2025-05-15
FACT_085800,5,176,4866.06,2025-05-28
FACT_085801,2,65,1223.36,2024-10-12
FACT_085802,4,997,2699.42,2025-01-05
FACT_085803,8,342,2869.07,2025-04-23
FACT_085804,586,572,1611.15,2025-03-21
FACT_085805,79,156,2194.55,2024-12-15
FACT_085806,333,841,1187.66,2024-10-29
FACT_085807,588,834,3979.52,2024-10-20
FACT_085808,848,775,961.13,2024-10-12
FACT_085809,10,674,1060.85,2025-05-27
FACT_085810,8,989,2574.66,2024-10-06
FACT_085811,596,14,4636.14,2025-05-07
FACT_085812,7,376,3980.82,2025-07-05
FACT_085813,6,337,2763.04,2025-02-16
FACT_085814,8,182,610.24,2025-08-12
FACT_085815,155,798,3934.67,2024-08-23
FACT_085816,220,342,3283.29,2025-06-17
FACT_085817,2,322,3854.13,2025-03-14
FACT_085818,2,571,3621.45,2024-12-06
FACT_085819,8,66,519.45,2024-08-24
FACT_085820,401,746,3556.22,2024-10-04
FACT_085821,5,43,4097.42,2025-07-03
FACT_085822,7,836,4396.92,2024-10-21
FACT_085823,231,229,685.7,2025-04-06
FACT_085824,6,553,4273.48,2025-07-03
FACT_085825,81,73,855.67,2024-08-30
FACT_085826,7,598,3871.12,2025-07-24
FACT_085827,6,619,4924.77,2025-06-16
FACT_085828,2,727,3281.22,2025-04-11
FACT_085829,189,759,1834.65,2024-10-05
FACT_085830,6,881,986.61,2024-10-12
FACT_085831,4,999,2594.19,2025-05-09
FACT_085832,10,799,4658.46,2025-06-26
FACT_085833,1,806,4222.11,2025-04-25
FACT_085834,82,288,3156.56,2025-05-27
FACT_085835,5,406,540.48,2024-12-16
FACT_085836,6,492,3909.24,2025-03-16
FACT_085837,634,399,1223.67,2025-05-12
FACT_085838,3,964,1559.35,2024-10-23
FACT_085839,10,887,1182.29,2024-12-23
FACT_085840,8,610,2666.69,2025-06-12
FACT_085841,4,95,1055.1,2025-04-04
FACT_085842,434,716,1206.33,2025-08-15
FACT_085843,10,243,125.36,2024-11-17
FACT_085844,8,316,1370.58,2025-02-18
FACT_085845,572,54,4056.62,2025-07-29
FACT_085846,9,189,2313.74,2024-11-04
FACT_085847,2,579,2558.66,2025-04-25
FACT_085848,7,231,994.96,2025-01-07
FACT_085849,2,815,2959.02,2024-09-30
FACT_085850,9,206,2274.99,2025-01-12
FACT_085851,570,973,4862.66,2025-07-15
FACT_085852,8,507,2541.84,2024-10-17
FACT_085853,6,445,3574.08,2025-02-27
FACT_085854,715,39,1056.0,2024-12-03
FACT_085855,3,157,4163.06,2024-09-09
FACT_085856,49,620,1563.53,2024-11-04
FACT_085857,1,364,3426.11,2025-07-19
FACT_085858,6,115,4521.24,2025-07-18
FACT_085859,5,263,1294.68,2024-09-25
FACT_085860,9,911,2590.99,2024-11-18
FACT_085861,1,463,4920.2,2025-01-05
FACT_085862,6,504,3906.11,2024-11-02
FACT_085863,5,132,4648.22,2025-06-11
FACT_085864,339,38,1126.01,2024-10-08
FACT_085865,10,698,1482.65,2025-01-25
FACT_085866,393,312,4616.05,2025-05-26
FACT_085867,5,627,3649.09,2024-12-07
FACT_085868,7,350,1955.58,2025-05-04
FACT_085869,5,534,813.22,2025-07-16
FACT_085870,7,861,4526.51,2025-06-24
FACT_085871,5,781,2016.73,2025-03-26
FACT_085872,3,717,228.38,2025-04-05
FACT_085873,10,260,2289.05,2024-12-03
FACT_085874,4,715,4848.86,2025-02-02
FACT_085875,786,81,1834.42,2025-04-25
FACT_085876,673,422,985.13,2025-07-02
FACT_085877,2,477,1582.28,2025-02-02
FACT_085878,357,132,642.21,2024-09-19
FACT_085879,88,250,40.63,2024-09-23
FACT_085880,3,970,2559.79,2024-12-12
FACT_085881,945,895,2629.46,2025-06-05
FACT_085882,5,477,119.18,2025-01-06
FACT_085883,701,488,929.91,2024-10-18
FACT_085884,79,340,2650.33,2025-05-29
FACT_085885,10,485,1472.56,2025-01-06
FACT_085886,585,573,1272.25,2024-12-17
FACT_085887,3,548,4978.72,2024-11-22
FACT_085888,2,947,2560.62,2024-12-15
FACT_085889,520,171,94.86,2025-01-24
FACT_085890,558,57,102.64,2024-10-31
FACT_085891,6,476,3432.68,2024-12-30
FACT_085892,6,389,52.5,2025-07-13
FACT_085893,520,361,354.28,2024-10-22
FACT_085894,10,528,1224.53,2025-07-25
FACT_085895,260,655,1085.22,2025-04-02
FACT_085896,748,563,3937.18,2024-12-01
FACT_085897,4,79,1884.71,2025-06-16
FACT_085898,3,410,3096.54,2024-12-07
FACT_085899,300,299,60.78,2025-02-14
FACT_085900,6,393,2703.69,2025-06-20
FACT_085901,3,621,22.4,2024-11-13
FACT_085902,5,21,2323.08,2025-04-26
FACT_085903,3,545,945.31,2024-10-04
FACT_085904,759,842,297.97,2024-12-04
FACT_085905,937,615,3753.72,2025-04-06
FACT_085906,4,464,4361.86,2024-12-24
FACT_085907,8,851,3816.44,2025-01-03
FACT_085908,7,442,525.5,2024-12-10
FACT_085909,700,124,4856.79,2025-05-09
FACT_085910,352,571,4866.69,2025-06-29
FACT_085911,213,420,3373.69,2025-07-19
FACT_085912,7,82,1320.65,2025-02-20
FACT_085913,6,94,4751.47,2024-09-24
FACT_085914,6,555,2422.53,2025-08-09
FACT_085915,1,582,2573.9,2025-02-19
FACT_085916,326,601,854.84,2024-11-03
FACT_085917,1,968,4018.32,2025-04-09
FACT_085918,6,703,3853.4,2024-09-08
FACT_085919,2,752,1545.5,2024-12-05
FACT_085920,2,279,1632.77,2025-04-13
FACT_085921,4,737,1439.33,2025-08-18
FACT_085922,6,490,1606.42,2025-07-18
FACT_085923,9,738,4003.72,2025-05-03
FACT_085924,5,894,4457.62,2025-08-17
FACT_085925,10,833,3340.94,2025-07-06
FACT_085926,2,189,4839.02,2025-01-15
FACT_085927,10,803,1458.31,2024-11-27
FACT_085928,125,623,283.71,2025-01-09
FACT_085929,331,315,2953.58,2025-03-07
FACT_085930,6,496,4555.41,2025-04-06
FACT_085931,8,269,1097.84,2024-12-17
FACT_085932,9,662,561.44,2024-09-12
FACT_085933,5,127,976.52,2024-12-12
FACT_085934,5,9,1225.44,2025-03-28
FACT_085935,2,271,1381.62,2025-07-27
FACT_085936,8,262,2294.87,2025-02-17
FACT_085937,5,545,315.92,2025-06-02
FACT_085938,902,177,3815.88,2025-02-11
FACT_085939,929,938,1961.41,2024-12-02
FACT_085940,4,838,4937.4,2025-05-14
FACT_085941,3,643,3281.36,2024-09-08
FACT_085942,4,397,4695.95,2025-08-05
FACT_085943,459,973,3951.71,2024-10-27
FACT_085944,9,326,18.44,2025-02-19
FACT_085945,840,560,387.81,2025-01-13
FACT_085946,878,383,4661.24,2024-12-13
FACT_085947,500,566,1752.25,2025-03-19
FACT_085948,9,105,726.08,2024-11-26
FACT_085949,2,9,3655.97,2025-08-16
FACT_085950,4,849,4014.29,2025-03-13
FACT_085951,1,168,1967.82,2024-12-04
FACT_085952,363,990,2606.52,2025-05-26
FACT_085953,8,392,1398.62,2025-01-07
FACT_085954,6,240,4223.35,2025-03-05
FACT_085955,264,792,1704.97,2025-06-08
FACT_085956,2,226,1090.61,2024-10-19
FACT_085957,1,318,2122.35,2025-01-31
FACT_085958,10,345,1045.26,2025-01-30
FACT_085959,9,598,3026.23,2025-01-15
FACT_085960,6,343,3610.9,2025-05-02
FACT_085961,845,614,3916.24,2025-06-30
FACT_085962,595,704,242.91,2025-07-30
FACT_085963,1,522,3398.35,2025-04-18
FACT_085964,726,681,1642.72,2025-08-08
FACT_085965,3,161,789.1,2024-10-03
FACT_085966,9,351,3427.15,2024-10-07
FACT_085967,274,842,4968.5,2025-02-17
FACT_085968,5,54,113.2,2025-07-07
FACT_085969,259,119,4827.09,2025-07-05
FACT_085970,2,594,2800.14,2025-06-24
FACT_085971,946,579,4890.72,2025-06-19
FACT_085972,7,431,1159.9,2025-02-02
FACT_085973,6,4,1224.64,2025-08-16
FACT_085974,7,629,3358.59,2024-12-23
FACT_085975,4,642,4286.05,2025-03-26
FACT_085976,4,275,2298.2,2025-01-29
FACT_085977,344,242,3197.05,2025-02-13
FACT_085978,8,464,3113.44,2025-05-13
FACT_085979,38,824,4470.73,2025-07-30
FACT_085980,2,973,1886.1,2025-05-02
FACT_085981,4,706,1310.36,2025-03-12
FACT_085982,1,675,1512.8,2025-02-03
FACT_085983,572,434,1343.36,2024-09-21
FACT_085984,525,795,4138.65,2025-07-01
FACT_085985,838,367,1427.57,2025-01-12
FACT_085986,173,442,154.35,2025-01-13
FACT_085987,5,711,3594.1,2024-09-26
FACT_085988,10,72,182.53,2025-03-25
FACT_085989,236,566,4627.71,2025-02-18
FACT_085990,706,988,3272.59,2025-02-15
FACT_085991,1,716,924.52,2025-05-19
FACT_085992,9,635,1448.04,2025-05-07
FACT_085993,4,805,1737.26,2025-05-12
FACT_085994,10,359,2323.66,2025-01-16
FACT_085995,5,177,4445.65,2025-07-07
FACT_085996,8,890,570.53,2025-08-08
FACT_085997,589,548,1984.75,2024-09-06
FACT_085998,237,374,681.98,2024-09-05
FACT_085999,10,22,1829.35,2024-11-29
FACT_086000,6,645,4538.39,2025-03-11
FACT_086001,5,676,2746.9,2025-03-08
FACT_086002,3,115,3333.46,2024-11-02
FACT_086003,172,88,3138.19,2025-02-17
FACT_086004,10,79,987.33,2025-07-08
FACT_086005,1,408,2576.99,2024-10-20
FACT_086006,3,657,4431.01,2025-05-21
FACT_086007,474,264,2228.63,2025-03-11
FACT_086008,9,720,124.54,2025-05-01
FACT_086009,6,139,3442.61,2024-11-24
FACT_086010,4,534,3227.33,2025-05-28
FACT_086011,5,118,3977.21,2025-02-08
FACT_086012,6,100,1334.0,2024-10-13
FACT_086013,4,836,2279.68,2025-02-25
FACT_086014,967,616,2963.49,2025-01-27
FACT_086015,405,976,3134.6,2024-08-27
FACT_086016,3,954,2052.73,2025-03-17
FACT_086017,938,762,4593.06,2025-01-01
FACT_086018,697,992,2218.21,2025-01-12
FACT_086019,501,42,1958.42,2025-01-08
FACT_086020,6,352,452.04,2025-07-16
FACT_086021,6,761,4634.94,2025-02-15
FACT_086022,4,691,1143.59,2025-06-12
FACT_086023,353,611,3098.53,2025-03-12
FACT_086024,4,783,3493.67,2025-04-12
FACT_086025,5,335,3386.49,2025-08-05
FACT_086026,1,974,4097.35,2024-09-22
FACT_086027,966,721,4524.58,2025-01-07
FACT_086028,9,234,1746.56,2024-12-20
FACT_086029,3,384,1052.81,2025-07-06
FACT_086030,6,607,3091.11,2025-04-03
FACT_086031,6,736,354.84,2024-10-12
FACT_086032,9,198,1054.48,2024-09-12
FACT_086033,427,765,4080.52,2025-07-03
FACT_086034,7,825,3838.71,2024-10-25
FACT_086035,5,943,2008.3,2025-04-21
FACT_086036,10,682,2735.28,2025-06-26
FACT_086037,13,685,1364.65,2025-06-22
FACT_086038,4,825,4836.12,2024-12-05
FACT_086039,2,225,4385.03,2025-03-01
FACT_086040,10,953,475.4,2024-09-23
FACT_086041,7,982,2566.91,2025-07-30
FACT_086042,9,925,1481.69,2025-07-13
FACT_086043,3,381,1195.16,2024-08-22
FACT_086044,2,6,3005.17,2025-04-30
FACT_086045,8,176,34.55,2024-11-25
FACT_086046,7,451,4527.66,2025-05-20
FACT_086047,6,699,2984.27,2024-10-30
FACT_086048,1,555,2345.54,2025-07-23
FACT_086049,2,494,1826.32,2025-07-12
FACT_086050,9,340,1043.67,2025-07-24
FACT_086051,4,6,1357.35,2025-08-20
FACT_086052,6,255,2365.73,2025-07-02
FACT_086053,7,87,3126.51,2024-12-26
FACT_086054,5,701,4426.86,2025-03-08
FACT_086055,4,686,3084.26,2025-01-20
FACT_086056,8,983,4849.38,2025-07-31
FACT_086057,9,446,3650.27,2024-12-27
FACT_086058,7,778,57.95,2025-07-08
FACT_086059,1,848,3744.18,2025-02-11
FACT_086060,9,317,2244.89,2024-10-22
FACT_086061,233,514,3111.2,2024-12-11
FACT_086062,2,574,4792.11,2024-12-24
FACT_086063,5,522,3585.18,2025-05-15
FACT_086064,6,992,4682.71,2025-08-01
FACT_086065,7,796,1472.8,2024-12-21
FACT_086066,324,194,3109.43,2025-06-05
FACT_086067,693,272,2513.92,2024-12-08
FACT_086068,3,63,1394.01,2025-08-07
FACT_086069,4,77,1290.92,2024-09-17
FACT_086070,296,755,3266.23,2025-06-12
FACT_086071,7,898,1690.3,2024-10-15
FACT_086072,8,543,2183.16,2024-10-11
FACT_086073,697,399,451.88,2024-09-18
FACT_086074,6,696,4367.18,2025-02-04
FACT_086075,6,730,4997.27,2025-08-04
FACT_086076,711,298,4495.19,2024-12-06
FACT_086077,849,890,2618.08,2024-09-07
FACT_086078,8,217,3142.42,2024-10-05
FACT_086079,8,875,889.8,2025-05-07
FACT_086080,6,121,1571.81,2024-12-12
FACT_086081,967,739,3604.73,2025-05-13
FACT_086082,6,188,962.42,2025-05-29
FACT_086083,191,831,753.95,2025-05-20
FACT_086084,105,680,2966.21,2025-03-20
FACT_086085,9,69,1487.54,2025-05-21
FACT_086086,1,295,531.09,2025-07-04
FACT_086087,10,873,1362.16,2024-10-20
FACT_086088,827,801,2085.1,2025-01-15
FACT_086089,294,708,40.77,2025-02-01
FACT_086090,879,534,1172.62,2024-11-24
FACT_086091,3,273,1128.61,2024-09-25
FACT_086092,3,705,3776.67,2025-06-21
FACT_086093,8,248,2394.86,2025-02-14
FACT_086094,69,481,1147.91,2024-10-06
FACT_086095,8,673,4657.32,2025-05-27
FACT_086096,10,686,240.1,2025-04-25
FACT_086097,229,881,3159.89,2024-10-19
FACT_086098,2,434,3048.28,2024-12-13
FACT_086099,2,538,2871.64,2024-11-18
FACT_086100,849,272,2592.95,2025-01-29
FACT_086101,6,214,3208.21,2025-06-13
FACT_086102,5,1,941.23,2024-12-03
FACT_086103,29,236,941.87,2024-10-17
FACT_086104,10,896,4732.02,2025-01-30
FACT_086105,10,183,2985.93,2025-02-11
FACT_086106,3,414,4916.3,2025-02-12
FACT_086107,2,388,3690.6,2024-10-27
FACT_086108,512,298,3944.87,2025-03-04
FACT_086109,8,438,2594.95,2025-01-29
FACT_086110,9,66,368.8,2025-03-12
FACT_086111,697,253,484.71,2025-03-02
FACT_086112,9,398,2746.59,2024-12-16
FACT_086113,286,562,513.68,2025-06-22
FACT_086114,6,381,105.76,2025-07-10
FACT_086115,802,887,2676.64,2025-01-16
FACT_086116,9,981,3269.03,2024-09-23
FACT_086117,9,116,388.6,2024-10-28
FACT_086118,7,89,3323.0,2024-10-06
FACT_086119,2,286,4371.97,2025-03-05
FACT_086120,4,937,4690.06,2024-10-05
FACT_086121,1,553,758.75,2024-10-05
FACT_086122,1,985,1288.98,2025-05-21
FACT_086123,870,720,3162.28,2024-12-04
FACT_086124,3,626,4102.65,2024-10-25
FACT_086125,6,414,1286.28,2024-10-04
FACT_086126,744,479,1313.63,2025-03-06
FACT_086127,8,792,3620.64,2025-07-24
FACT_086128,315,660,3895.4,2025-01-20
FACT_086129,8,864,1324.19,2025-02-19
FACT_086130,3,778,960.82,2024-11-08
FACT_086131,6,965,1606.91,2025-08-09
FACT_086132,10,693,3761.83,2025-02-25
FACT_086133,210,127,4481.25,2024-10-05
FACT_086134,90,327,317.77,2024-12-02
FACT_086135,2,61,4301.7,2025-04-21
FACT_086136,665,424,2298.16,2024-12-06
FACT_086137,4,541,2079.99,2025-07-03
FACT_086138,6,380,997.53,2025-01-04
FACT_086139,2,531,1502.55,2025-03-01
FACT_086140,600,13,3060.08,2024-10-24
FACT_086141,36,422,4708.18,2024-10-03
FACT_086142,5,432,1474.27,2025-04-18
FACT_086143,2,199,1360.86,2025-02-18
FACT_086144,7,977,2256.96,2025-04-26
FACT_086145,6,369,3565.22,2024-10-28
FACT_086146,9,415,403.18,2024-10-15
FACT_086147,1,188,2186.2,2025-01-01
FACT_086148,3,901,392.55,2025-05-13
FACT_086149,486,139,2875.07,2025-07-14
FACT_086150,2,970,2964.77,2025-03-19
FACT_086151,1,177,4750.61,2025-07-03
FACT_086152,3,752,4500.18,2025-02-12
FACT_086153,6,623,2805.18,2025-02-17
FACT_086154,9,964,1276.16,2025-07-05
FACT_086155,4,965,3647.51,2025-07-05
FACT_086156,458,981,3352.0,2024-08-27
FACT_086157,625,441,1221.7,2024-09-22
FACT_086158,4,388,4507.95,2025-04-04
FACT_086159,6,125,4666.45,2025-08-09
FACT_086160,819,552,1653.69,2025-03-12
FACT_086161,1,488,2544.28,2025-07-02
FACT_086162,3,242,314.5,2025-07-08
FACT_086163,755,721,3873.32,2025-06-19
FACT_086164,3,239,468.39,2025-05-29
FACT_086165,2,457,3148.47,2024-08-22
FACT_086166,3,578,258.19,2024-10-29
FACT_086167,7,639,2150.38,2025-07-13
FACT_086168,3,599,1919.17,2025-08-07
FACT_086169,26,741,4040.86,2024-10-01
FACT_086170,6,167,2758.16,2025-08-15
FACT_086171,2,105,1969.69,2025-07-21
FACT_086172,2,321,1570.15,2025-04-09
FACT_086173,1,504,3642.4,2025-03-24
FACT_086174,5,238,725.68,2025-01-18
FACT_086175,3,389,1171.88,2025-02-17
FACT_086176,511,437,1808.69,2025-03-06
FACT_086177,10,140,4200.32,2024-10-07
FACT_086178,5,195,3795.91,2025-01-30
FACT_086179,1,411,4021.62,2025-07-06
FACT_086180,202,1000,3360.69,2025-03-02
FACT_086181,2,373,2623.71,2025-05-01
FACT_086182,1,897,23.28,2024-09-09
FACT_086183,530,877,1221.26,2024-11-08
FACT_086184,566,333,1103.56,2025-07-07
FACT_086185,6,972,3426.59,2024-08-29
FACT_086186,166,265,916.88,2025-03-12
FACT_086187,7,616,1009.79,2025-02-04
FACT_086188,4,453,3694.23,2024-11-24
FACT_086189,9,93,194.31,2024-10-19
FACT_086190,867,422,2715.59,2025-02-23
FACT_086191,10,887,4047.87,2025-08-06
FACT_086192,172,319,1024.94,2025-07-24
FACT_086193,6,985,3884.83,2025-05-10
FACT_086194,288,418,1932.34,2025-04-24
FACT_086195,4,199,3504.45,2025-03-21
FACT_086196,766,118,2894.82,2025-02-05
FACT_086197,3,748,2978.61,2025-04-30
FACT_086198,41,418,1263.52,2025-08-11
FACT_086199,7,67,1463.99,2024-10-05
FACT_086200,10,764,2598.06,2025-06-01
FACT_086201,277,462,12.07,2024-10-07
FACT_086202,6,210,4121.22,2024-11-11
FACT_086203,4,474,2268.05,2025-06-03
FACT_086204,2,830,1052.91,2024-11-25
FACT_086205,8,246,1627.39,2024-08-27
FACT_086206,3,757,3346.56,2024-08-24
FACT_086207,9,578,4305.98,2025-06-27
FACT_086208,4,664,3446.99,2025-05-06
FACT_086209,657,763,4827.64,2025-05-07
FACT_086210,1,608,1185.95,2024-08-28
FACT_086211,755,335,3826.01,2025-02-25
FACT_086212,9,187,4723.08,2024-11-21
FACT_086213,10,379,2134.47,2025-05-19
FACT_086214,770,955,845.14,2025-04-08
FACT_086215,1,699,1674.56,2024-10-31
FACT_086216,10,604,4173.1,2024-11-06
FACT_086217,7,201,1094.26,2025-07-09
FACT_086218,386,547,198.96,2025-04-04
FACT_086219,8,882,2060.99,2024-12-23
FACT_086220,5,323,1786.66,2024-09-04
FACT_086221,7,520,3315.73,2024-10-07
FACT_086222,10,854,4722.92,2025-05-30
FACT_086223,1,774,4448.5,2025-07-10
FACT_086224,8,776,1197.28,2025-02-19
FACT_086225,2,917,4113.88,2024-11-19
FACT_086226,489,324,2535.38,2024-09-03
FACT_086227,8,404,2170.04,2025-04-20
FACT_086228,2,823,574.95,2025-08-10
FACT_086229,521,358,843.99,2025-04-06
FACT_086230,4,239,3727.57,2025-06-20
FACT_086231,1,518,2353.84,2025-07-27
FACT_086232,929,967,775.39,2024-12-09
FACT_086233,9,176,844.46,2025-07-08
FACT_086234,845,472,193.72,2025-08-21
FACT_086235,20,890,4168.91,2024-08-31
FACT_086236,7,38,1828.98,2024-10-25
FACT_086237,529,96,290.23,2025-08-09
FACT_086238,259,566,1150.11,2025-05-22
FACT_086239,6,106,4956.74,2024-08-30
FACT_086240,9,216,1693.7,2025-03-25
FACT_086241,1,607,4563.2,2024-12-30
FACT_086242,6,378,4198.23,2025-03-05
FACT_086243,4,984,3659.62,2025-01-01
FACT_086244,3,863,1010.53,2025-02-23
FACT_086245,6,507,2047.38,2025-08-17
FACT_086246,905,13,1627.94,2025-01-31
FACT_086247,4,585,2023.11,2024-12-19
FACT_086248,10,997,1402.84,2025-05-25
FACT_086249,9,418,1828.0,2024-10-09
FACT_086250,10,558,4537.24,2024-09-16
FACT_086251,5,847,482.4,2024-10-28
FACT_086252,870,568,22.02,2024-12-07
FACT_086253,122,84,2699.66,2025-01-08
FACT_086254,7,46,1044.76,2025-01-08
FACT_086255,88,618,4477.24,2025-04-23
FACT_086256,7,680,1345.35,2025-07-29
FACT_086257,8,156,1546.64,2025-01-07
FACT_086258,10,641,2558.87,2025-06-17
FACT_086259,54,68,4247.56,2025-07-18
FACT_086260,9,89,2813.47,2025-05-25
FACT_086261,5,69,1449.8,2025-07-27
FACT_086262,7,507,2022.97,2024-12-27
FACT_086263,3,796,2227.77,2024-10-02
FACT_086264,4,558,3304.21,2025-07-28
FACT_086265,3,524,588.33,2024-11-09
FACT_086266,1,742,798.99,2024-09-27
FACT_086267,2,642,1098.5,2025-07-25
FACT_086268,5,454,4129.92,2025-03-22
FACT_086269,492,685,1659.42,2024-11-22
FACT_086270,417,674,4372.46,2025-07-23
FACT_086271,760,217,2687.28,2025-03-08
FACT_086272,4,1,2783.58,2025-03-21
FACT_086273,3,54,3279.89,2025-03-23
FACT_086274,1,192,3756.88,2025-06-23
FACT_086275,4,955,2977.67,2025-05-22
FACT_086276,5,447,2619.52,2025-03-08
FACT_086277,646,688,3440.42,2024-10-12
FACT_086278,1,609,4158.32,2025-01-01
FACT_086279,1,848,3361.94,2025-03-21
FACT_086280,7,209,4539.21,2024-12-29
FACT_086281,1,778,1320.4,2025-03-04
FACT_086282,8,898,572.08,2025-01-11
FACT_086283,9,818,4968.88,2025-05-20
FACT_086284,186,680,848.2,2025-04-16
FACT_086285,1,124,946.17,2024-10-21
FACT_086286,1,4,4144.27,2025-01-15
FACT_086287,5,550,2127.12,2025-07-01
FACT_086288,8,256,3027.66,2024-08-23
FACT_086289,7,194,1767.11,2025-01-06
FACT_086290,9,662,3786.16,2024-12-08
FACT_086291,8,633,3867.62,2025-03-13
FACT_086292,313,377,83.31,2024-12-03
FACT_086293,7,89,2071.32,2025-01-18
FACT_086294,626,140,4441.16,2025-04-22
FACT_086295,6,837,1858.48,2025-08-08
FACT_086296,6,814,48.04,2025-06-18
FACT_086297,1,257,3353.79,2025-03-11
FACT_086298,954,935,2701.59,2024-08-30
FACT_086299,10,864,907.26,2024-10-18
FACT_086300,729,115,3166.0,2025-02-03
FACT_086301,712,472,3792.43,2025-08-04
FACT_086302,4,10,4869.68,2025-05-02
FACT_086303,322,128,3349.97,2024-12-11
FACT_086304,10,104,923.97,2025-05-22
FACT_086305,7,20,1761.12,2025-04-16
FACT_086306,8,592,2772.23,2024-09-28
FACT_086307,359,320,992.85,2025-07-07
FACT_086308,4,812,4377.23,2025-08-10
FACT_086309,5,662,2034.47,2025-06-28
FACT_086310,235,909,3469.81,2025-01-01
FACT_086311,5,752,3485.76,2025-04-13
FACT_086312,10,22,415.62,2024-10-04
FACT_086313,1,749,1869.4,2024-11-11
FACT_086314,754,9,4278.16,2024-08-28
FACT_086315,3,179,2705.61,2024-09-18
FACT_086316,21,666,32.53,2025-04-06
FACT_086317,88,105,2464.44,2024-10-30
FACT_086318,237,316,2506.95,2025-06-20
FACT_086319,2,965,4952.37,2025-04-30
FACT_086320,715,777,1884.99,2024-11-28
FACT_086321,9,462,1029.65,2025-02-19
FACT_086322,1,833,4901.23,2024-08-30
FACT_086323,8,512,1429.03,2025-04-27
FACT_086324,2,855,4258.88,2025-05-07
FACT_086325,4,961,1190.89,2025-07-20
FACT_086326,495,310,3630.93,2025-04-19
FACT_086327,1,687,3109.38,2024-10-16
FACT_086328,7,157,3163.35,2024-10-17
FACT_086329,917,227,1211.7,2024-09-03
FACT_086330,4,674,646.3,2025-04-28
FACT_086331,1,128,3320.58,2025-07-19
FACT_086332,8,76,311.33,2025-07-26
FACT_086333,4,970,4111.28,2025-05-23
FACT_086334,6,601,4293.91,2025-04-12
